		V;NFIN
ialies	ellir	V;SBJV;PRS;2;PL
ian	ar	V;IND;PRS;3;PL
ian	er	V;IND;PRS;3;PL
ian	gir	V;IND;PRS;3;PL
ian	r	V;IND;PRS;3;PL
ian	schar	V;IND;PRS;3;PL
ian	scher	V;IND;PRS;3;PL
iara	arar	V;IND;PRS;3;SG
iara	errar	V;IMP;2;SG
iara	rar	V;IND;PRS;3;SG
iaran	arar	V;IND;PRS;3;PL
iaran	errar	V;IND;PRS;3;PL
iaran	rar	V;IND;PRS;3;PL
iaras	arar	V;IND;PRS;2;SG
iaras	errar	V;IND;PRS;2;SG
iaras	rar	V;IND;PRS;2;SG
iarda	erdar	V;IMP;2;SG
iardan	erdar	V;IND;PRS;3;PL
iardas	erdar	V;IND;PRS;2;SG
iardel	erdar	V;IND;PRS;1;SG
iardi	erdar	V;SBJV;PRS;1;SG
iardien	erdar	V;SBJV;PRS;1;PL
iardies	erdar	V;SBJV;PRS;2;SG
iarel	arar	V;IND;PRS;1;SG
iarel	errar	V;IND;PRS;1;SG
iarel	rar	V;IND;PRS;1;SG
iari	arar	V;SBJV;PRS;1;SG
iari	errar	V;SBJV;PRS;1;SG
iari	rar	V;SBJV;PRS;1;SG
iarien	arar	V;SBJV;PRS;3;PL
iarien	errar	V;SBJV;PRS;3;PL
iarien	rar	V;SBJV;PRS;3;PL
iaries	arar	V;SBJV;PRS;2;PL
iaries	errar	V;SBJV;PRS;2;PL
iaries	rar	V;SBJV;PRS;2;PL
iarla	erlar	V;IMP;2;SG
iarlan	erlar	V;IND;PRS;3;PL
iarlas	erlar	V;IND;PRS;2;SG
iarlel	erlar	V;IND;PRS;1;SG
iarli	erlar	V;SBJV;PRS;1;SG
iarlien	erlar	V;SBJV;PRS;1;PL
iarlies	erlar	V;SBJV;PRS;2;PL
iarna	arnar	V;IND;PRS;3;SG
iarna	ernar	V;IND;PRS;3;SG
iarna	ernir	V;IND;PRS;3;SG
iarnan	arnar	V;IND;PRS;3;PL
iarnan	ernar	V;IND;PRS;3;PL
iarnan	ernir	V;IND;PRS;3;PL
iarnas	arnar	V;IND;PRS;2;SG
iarnas	ernar	V;IND;PRS;2;SG
iarnas	ernir	V;IND;PRS;2;SG
iarnel	arnar	V;IND;PRS;1;SG
iarnel	ernar	V;IND;PRS;1;SG
iarnel	ernir	V;IND;PRS;1;SG
iarni	arnar	V;SBJV;PRS;1;SG
iarni	ernar	V;SBJV;PRS;1;SG
iarni	ernir	V;SBJV;PRS;1;SG
iarnien	arnar	V;SBJV;PRS;1;PL
iarnien	ernar	V;SBJV;PRS;3;PL
iarnien	ernir	V;SBJV;PRS;1;PL
iarnies	arnar	V;SBJV;PRS;2;PL
iarnies	ernar	V;SBJV;PRS;2;PL
iarnies	ernir	V;SBJV;PRS;2;PL
ias	ar	V;IND;PRS;2;SG
ias	er	V;IND;PRS;2;SG
ias	gir	V;IND;PRS;2;SG
ias	r	V;IND;PRS;2;SG
ias	schar	V;IND;PRS;2;SG
ias	scher	V;IND;PRS;2;SG
iasta	estar	V;IMP;2;SG
iastan	estar	V;IND;PRS;3;PL
iastas	estar	V;IND;PRS;2;SG
iastel	estar	V;IND;PRS;1;SG
iasti	estar	V;SBJV;PRS;1;SG
iastien	estar	V;SBJV;PRS;3;PL
iasties	estar	V;SBJV;PRS;2;PL
iaula	ular	V;IMP;2;SG
iaulan	ular	V;IND;PRS;3;PL
iaulas	ular	V;IND;PRS;2;SG
iaulel	ular	V;IND;PRS;1;SG
iauli	ular	V;SBJV;PRS;1;SG
iaulien	ular	V;SBJV;PRS;3;PL
iaulies	ular	V;SBJV;PRS;2;PL
icada	exar	V.PTCP;PST;FEM;SG
icadas	exar	V.PTCP;PST;FEM;PL
icai	exar	V.PTCP;PST;MASC;PL
icar	exar	V;IND;FUT;1;SG
icass	exar	V;COND;3;SG
icassen	exar	V;COND;3;PL
icasses	exar	V;COND;2;PL
icassi	exar	V;COND;1;SG
icassien	exar	V;COND;3;PL
icassies	exar	V;COND;2;PL
icau	exar	V.PTCP;PST;MASC;SG
icaus	exar	V.PTCP;PST;NEUT
icava	exar	V;IND;PST;3;SG;IPFV
icavan	exar	V;IND;PST;3;PL;IPFV
icavas	exar	V;IND;PST;2;SG;IPFV
icavel	exar	V;IND;PST;1;SG;IPFV
icavi	exar	V;SBJV;PST;1;SG;IPFV
icavien	exar	V;SBJV;PST;1;PL;IPFV
icavies	exar	V;SBJV;PST;2;PL;IPFV
ichei	exar	V;IMP;2;PL
icheien	exar	V;SBJV;PRS;1;PL
icheies	exar	V;SBJV;PRS;2;PL
ichein	exar	V;IND;PRS;1;PL
icheis	exar	V;IND;PRS;2;PL
ichescha	exar	V;IND;PRS;3;SG
icheschan	exar	V;IND;PRS;3;PL
icheschas	exar	V;IND;PRS;2;SG
icheschel	exar	V;IND;PRS;1;SG
icheschi	exar	V;SBJV;PRS;3;SG
icheschi	ficar	V;SBJV;PRS;3;SG
icheschien	exar	V;SBJV;PRS;1;PL
icheschies	exar	V;SBJV;PRS;2;PL
ida	ar	V.PTCP;PST;FEM;SG
ida	dar	V;IND;PRS;3;SG
ida	ender	V.PTCP;PST;FEM;SG
ida	er	V.PTCP;PST;FEM;SG
idan	dar	V;IND;PRS;3;PL
idas	ar	V.PTCP;PST;FEM;PL
idas	dar	V;IND;PRS;2;SG
idas	ender	V.PTCP;PST;FEM;PL
idas	er	V.PTCP;PST;FEM;PL
idel	dar	V;IND;PRS;1;SG
idi	dar	V;SBJV;PRS;3;SG
idien	dar	V;SBJV;PRS;3;PL
idies	dar	V;SBJV;PRS;2;PL
idla	dlar	V;IND;PRS;3;SG
idlan	dlar	V;IND;PRS;3;PL
idlas	dlar	V;IND;PRS;2;SG
idlel	dlar	V;IND;PRS;1;SG
idli	dlar	V;SBJV;PRS;1;SG
idlien	dlar	V;SBJV;PRS;1;PL
idlies	dlar	V;SBJV;PRS;2;PL
iel	gir	V;IND;PRS;1;SG
iel	r	V;IND;PRS;1;SG
iel	scher	V;IND;PRS;1;SG
iel	uler	V;IND;PRS;1;SG
iel	ver	V;IND;PRS;1;SG
iembla	emblar	V;IND;PRS;3;SG
iemblan	emblar	V;IND;PRS;3;PL
iemblas	emblar	V;IND;PRS;2;SG
iemblel	emblar	V;IND;PRS;1;SG
iembli	emblar	V;SBJV;PRS;1;SG
iemblien	emblar	V;SBJV;PRS;3;PL
iemblies	emblar	V;SBJV;PRS;2;PL
iemi	emiar	V;SBJV;PRS;1;SG
iemia	emiar	V;IND;PRS;3;SG
iemian	emiar	V;IND;PRS;3;PL
iemias	emiar	V;IND;PRS;2;SG
iemiel	emiar	V;IND;PRS;1;SG
iemien	emiar	V;SBJV;PRS;3;PL
iemies	emiar	V;SBJV;PRS;2;PL
ien	ar	V;SBJV;PRS;3;PL
ien	er	V;SBJV;PRS;3;PL
ien	r	V;SBJV;PRS;1;PL
iera	urir	V;IND;PRS;3;SG
ieran	urir	V;IND;PRS;3;PL
ieras	urir	V;IND;PRS;2;SG
ierel	urir	V;IND;PRS;1;SG
ieri	urir	V;SBJV;PRS;1;SG
ierien	urir	V;SBJV;PRS;1;PL
ieries	urir	V;SBJV;PRS;2;PL
ierla	erlar	V;IND;PRS;3;SG
ierlan	erlar	V;IND;PRS;3;PL
ierlas	erlar	V;IND;PRS;2;SG
ierlel	erlar	V;IND;PRS;1;SG
ierli	erlar	V;SBJV;PRS;1;SG
ierlien	erlar	V;SBJV;PRS;3;PL
ierlies	erlar	V;SBJV;PRS;2;SG
ierma	urmir	V;IND;PRS;3;SG
ierman	urmir	V;IND;PRS;3;PL
iermas	urmir	V;IND;PRS;2;SG
iermel	urmir	V;IND;PRS;1;SG
iermi	urmir	V;SBJV;PRS;1;SG
iermien	urmir	V;SBJV;PRS;3;PL
iermies	urmir	V;SBJV;PRS;2;PL
iers	order	V.PTCP;PST;MASC;SG
iersa	order	V.PTCP;PST;FEM;SG
iersas	order	V.PTCP;PST;FEM;PL
iert	eiver	V.PTCP;PST;MASC;SG
iert	orscher	V.PTCP;PST;MASC;SG
iert	urir	V.PTCP;PST;MASC;SG
ierta	orscher	V.PTCP;PST;FEM;SG
iertas	orscher	V.PTCP;PST;FEM;PL
ierts	orscher	V.PTCP;PST;NEUT
ies	ar	V;SBJV;PRS;2;SG
ies	er	V;SBJV;PRS;2;SG
ies	r	V;SBJV;PRS;2;PL
ieschen	ar	V;SBJV;PRS;3;PL
iesches	ar	V;SBJV;PRS;2;SG
iest	orrer	V.PTCP;PST;MASC;SG
iet	eiver	V.PTCP;PST;MASC;SG
ietschen	ar	V;SBJV;PRS;1;PL
ievgel	evgiar	V;IND;PRS;1;SG
ievgi	evgiar	V;SBJV;PRS;1;SG
ievgia	evgiar	V;IND;PRS;3;SG
ievgian	evgiar	V;IND;PRS;3;PL
ievgias	evgiar	V;IND;PRS;2;SG
ievgien	evgiar	V;SBJV;PRS;3;PL
ievgies	evgiar	V;SBJV;PRS;2;PL
iga	gar	V;IMP;2;SG
igan	gar	V;IND;PRS;3;PL
igas	gar	V;IND;PRS;2;SG
igel	r	V;IND;PRS;1;SG
igess	eger	V;COND;1;SG
igessen	eger	V;COND;3;PL
igesses	eger	V;COND;2;PL
igessi	eger	V;COND;1;SG
igessien	eger	V;COND;1;PL
igessies	eger	V;COND;2;PL
igeva	eger	V;IND;PST;3;SG;IPFV
igevan	eger	V;IND;PST;3;PL;IPFV
igevas	eger	V;IND;PST;2;PL;IPFV
igevel	eger	V;IND;PST;1;SG;IPFV
igevi	eger	V;SBJV;PST;1;SG;IPFV
igevien	eger	V;SBJV;PST;3;PL;IPFV
igevies	eger	V;SBJV;PST;2;SG;IPFV
ighel	gar	V;IND;PRS;1;SG
ighi	gar	V;SBJV;PRS;3;SG
ighien	gar	V;SBJV;PRS;3;PL
ighies	gar	V;SBJV;PRS;2;SG
igi	eger	V;IMP;2;PL
igi	gir	V;SBJV;PRS;1;SG
igi	r	V;SBJV;PRS;1;SG
igi	scher	V;SBJV;PRS;1;SG
igida	eger	V.PTCP;PST;FEM;SG
igidas	eger	V.PTCP;PST;FEM;PL
igien	gir	V;SBJV;PRS;3;PL
igien	r	V;SBJV;PRS;3;PL
igien	scher	V;SBJV;PRS;1;PL
igies	gir	V;SBJV;PRS;2;PL
igies	r	V;SBJV;PRS;2;SG
igies	scher	V;SBJV;PRS;2;PL
igin	eger	V;IND;PRS;1;PL
igis	eger	V;IND;PRS;2;PL
igis	scher	V;SBJV;PRS;2;SG
igiu	eger	V.PTCP;PST;MASC;SG
igius	eger	V.PTCP;PST;NEUT
ignada	anar	V.PTCP;PST;FEM;SG
ignada	ergnar	V.PTCP;PST;FEM;SG
ignadas	anar	V.PTCP;PST;FEM;PL
ignadas	ergnar	V.PTCP;PST;FEM;PL
ignai	anar	V.PTCP;PST;MASC;PL
ignai	ergnar	V.PTCP;PST;MASC;PL
ignar	anar	V;IND;FUT;1;PL
ignar	ergnar	V;IND;FUT;2;SG
ignass	anar	V;COND;1;SG
ignass	ergnar	V;COND;1;SG
ignassen	anar	V;COND;1;PL
ignassen	ergnar	V;COND;3;PL
ignasses	anar	V;COND;2;PL
ignasses	ergnar	V;COND;2;PL
ignassi	anar	V;COND;3;SG
ignassi	ergnar	V;COND;1;SG
ignassien	anar	V;COND;3;PL
ignassien	ergnar	V;COND;3;PL
ignassies	anar	V;COND;2;PL
ignassies	ergnar	V;COND;2;PL
ignau	anar	V.PTCP;PST;MASC;SG
ignau	ergnar	V.PTCP;PST;MASC;SG
ignaus	anar	V.PTCP;PST;NEUT
ignaus	ergnar	V.PTCP;PST;NEUT
ignava	anar	V;IND;PST;3;SG;IPFV
ignava	ergnar	V;IND;PST;3;SG;IPFV
ignavan	anar	V;IND;PST;1;PL;IPFV
ignavan	ergnar	V;IND;PST;3;PL;IPFV
ignavas	anar	V;IND;PST;2;PL;IPFV
ignavas	ergnar	V;IND;PST;2;SG;IPFV
ignavel	anar	V;IND;PST;1;SG;IPFV
ignavel	ergnar	V;IND;PST;1;SG;IPFV
ignavi	anar	V;SBJV;PST;1;SG;IPFV
ignavi	ergnar	V;SBJV;PST;3;SG;IPFV
ignavien	anar	V;SBJV;PST;1;PL;IPFV
ignavien	ergnar	V;SBJV;PST;3;PL;IPFV
ignavies	anar	V;SBJV;PST;2;SG;IPFV
ignavies	ergnar	V;SBJV;PST;2;PL;IPFV
ignei	anar	V;IMP;2;PL
ignei	ergnar	V;IMP;2;PL
igneien	anar	V;SBJV;PRS;1;PL
igneien	ergnar	V;SBJV;PRS;1;PL
igneies	anar	V;SBJV;PRS;2;PL
igneies	ergnar	V;SBJV;PRS;2;PL
ignein	anar	V;IND;PRS;1;PL
ignein	ergnar	V;IND;PRS;1;PL
igneis	anar	V;IND;PRS;2;PL
igneis	ergnar	V;IND;PRS;2;PL
ignescha	anar	V;IND;PRS;3;SG
igneschan	anar	V;IND;PRS;3;PL
igneschas	anar	V;IND;PRS;2;SG
igneschel	anar	V;IND;PRS;1;SG
igneschi	anar	V;SBJV;PRS;3;SG
igneschien	anar	V;SBJV;PRS;1;PL
igneschies	anar	V;SBJV;PRS;2;PL
igîen	eger	V;SBJV;PRS;1;PL
igîes	eger	V;SBJV;PRS;2;PL
ihes	ar	V;SBJV;PRS;2;PL
iheschen	ar	V;SBJV;PRS;1;PL
ila	lar	V;IMP;2;SG
ila	llar	V;IND;PRS;3;SG
ila	rer	V;IND;PRS;3;SG
ila	trer	V;IMP;2;SG
ilan	lar	V;IND;PRS;3;PL
ilan	llar	V;IND;PRS;3;PL
ilan	rer	V;IND;PRS;3;PL
ilan	trer	V;IND;PRS;3;PL
ilas	lar	V;IND;PRS;2;SG
ilas	llar	V;IND;PRS;2;SG
ilas	rer	V;IND;PRS;2;SG
ilas	trer	V;IND;PRS;2;SG
ilel	lar	V;IND;PRS;1;SG
ilel	llar	V;IND;PRS;1;SG
ilel	rer	V;IND;PRS;1;SG
ilel	trer	V;IND;PRS;1;SG
ili	lar	V;SBJV;PRS;1;SG
ili	llar	V;SBJV;PRS;3;SG
ili	rer	V;SBJV;PRS;3;SG
ili	trer	V;SBJV;PRS;3;SG
ilien	lar	V;SBJV;PRS;3;PL
ilien	llar	V;SBJV;PRS;1;PL
ilien	rer	V;SBJV;PRS;3;PL
ilien	trer	V;SBJV;PRS;3;PL
ilies	lar	V;SBJV;PRS;2;PL
ilies	llar	V;SBJV;PRS;2;PL
ilies	rer	V;SBJV;PRS;2;SG
ilies	trer	V;SBJV;PRS;2;PL
in	ar	V;IND;PRS;1;PL
in	er	V;IND;PRS;1;PL
in	gir	V;IND;PRS;3;PL
in	r	V;IND;PRS;1;PL
in	schar	V;IND;PRS;3;PL
in	scher	V;IND;PRS;3;PL
in	sser	V;IND;PRS;3;PL
ina	anar	V;IMP;2;SG
ina	galar	V;IND;PRS;3;SG
ina	nar	V;IND;PRS;3;SG
ina	nir	V;IMP;2;SG
inada	galar	V.PTCP;PST;FEM;SG
inadas	galar	V.PTCP;PST;FEM;PL
inai	galar	V.PTCP;PST;MASC;PL
inan	anar	V;IND;PRS;3;PL
inan	galar	V;IND;PRS;3;PL
inan	nar	V;IND;PRS;3;PL
inan	nir	V;IND;PRS;3;PL
inar	galar	V;IND;FUT;1;SG
inas	anar	V;IND;PRS;2;SG
inas	galar	V;IND;PRS;2;SG
inas	nar	V;IND;PRS;2;SG
inas	nir	V;IND;PRS;2;SG
inass	galar	V;COND;3;SG
inassen	galar	V;COND;3;PL
inasses	galar	V;COND;2;PL
inassi	galar	V;COND;3;SG
inassien	galar	V;COND;1;PL
inassies	galar	V;COND;2;SG
inau	galar	V.PTCP;PST;MASC;SG
inaus	galar	V.PTCP;PST;NEUT
inava	galar	V;IND;PST;3;SG;IPFV
inavan	galar	V;IND;PST;3;PL;IPFV
inavas	galar	V;IND;PST;2;PL;IPFV
inavel	galar	V;IND;PST;1;SG;IPFV
inavi	galar	V;SBJV;PST;1;SG;IPFV
inavien	galar	V;SBJV;PST;1;PL;IPFV
inavies	galar	V;SBJV;PST;2;SG;IPFV
incarnada	habilitar	V.PTCP;PST;FEM;SG
incarnadas	habilitar	V.PTCP;PST;FEM;PL
incarnai	habilitar	V.PTCP;PST;MASC;PL
incarnar	habilitar	V;IND;FUT;1;SG
incarnass	habilitar	V;COND;3;SG
incarnassen	habilitar	V;COND;3;PL
incarnasses	habilitar	V;COND;2;SG
incarnassi	habilitar	V;COND;3;SG
incarnassien	habilitar	V;COND;3;PL
incarnassies	habilitar	V;COND;2;PL
incarnau	habilitar	V.PTCP;PST;MASC;SG
incarnaus	habilitar	V.PTCP;PST;NEUT
incarnava	habilitar	V;IND;PST;3;SG;IPFV
incarnavan	habilitar	V;IND;PST;3;PL;IPFV
incarnavas	habilitar	V;IND;PST;2;PL;IPFV
incarnavel	habilitar	V;IND;PST;1;SG;IPFV
incarnavi	habilitar	V;SBJV;PST;1;SG;IPFV
incarnavien	habilitar	V;SBJV;PST;1;PL;IPFV
incarnavies	habilitar	V;SBJV;PST;2;SG;IPFV
incarnei	habilitar	V;IMP;2;PL
incarneien	habilitar	V;SBJV;PRS;1;PL
incarneies	habilitar	V;SBJV;PRS;2;PL
incarnein	habilitar	V;IND;PRS;1;PL
incarneis	habilitar	V;IND;PRS;2;PL
incarnescha	habilitar	V;IND;PRS;3;SG
incarneschan	habilitar	V;IND;PRS;3;PL
incarneschas	habilitar	V;IND;PRS;2;SG
incarneschel	habilitar	V;IND;PRS;1;SG
incarneschi	habilitar	V;SBJV;PRS;3;SG
incarneschien	habilitar	V;SBJV;PRS;1;PL
incarneschies	habilitar	V;SBJV;PRS;2;SG
inei	galar	V;IMP;2;PL
ineien	galar	V;SBJV;PRS;1;PL
ineies	galar	V;SBJV;PRS;2;PL
inein	galar	V;IND;PRS;1;PL
ineis	galar	V;IND;PRS;2;PL
inel	anar	V;IND;PRS;1;SG
inel	galar	V;IND;PRS;1;SG
inel	nar	V;IND;PRS;1;SG
inel	nir	V;IND;PRS;1;SG
inescha	galar	V;IND;PRS;3;SG
ineschan	galar	V;IND;PRS;3;PL
ineschas	galar	V;IND;PRS;2;SG
ineschel	galar	V;IND;PRS;1;SG
ineschi	galar	V;SBJV;PRS;3;SG
ineschien	galar	V;SBJV;PRS;1;PL
ineschies	galar	V;SBJV;PRS;2;PL
ini	anar	V;SBJV;PRS;1;SG
ini	galar	V;SBJV;PRS;3;SG
ini	nar	V;SBJV;PRS;1;SG
ini	nir	V;SBJV;PRS;1;SG
inien	anar	V;SBJV;PRS;1;PL
inien	galar	V;SBJV;PRS;3;PL
inien	nar	V;SBJV;PRS;3;PL
inien	nir	V;SBJV;PRS;1;PL
inies	anar	V;SBJV;PRS;2;PL
inies	galar	V;SBJV;PRS;2;PL
inies	nar	V;SBJV;PRS;2;PL
inies	nir	V;SBJV;PRS;2;SG
intguna	untganar	V;IND;PRS;3;SG
intgunan	untganar	V;IND;PRS;3;PL
intgunas	untganar	V;IND;PRS;2;SG
intgunel	untganar	V;IND;PRS;1;SG
intguni	untganar	V;SBJV;PRS;1;SG
intgunien	untganar	V;SBJV;PRS;1;PL
intgunies	untganar	V;SBJV;PRS;2;PL
ir	ar	V;IND;FUT;1;SG
ir	er	V;IND;FUT;3;SG
ira	erar	V;IND;PRS;3;SG
iran	erar	V;IND;PRS;3;PL
iras	erar	V;IND;PRS;2;SG
irel	erar	V;IND;PRS;1;SG
iri	erar	V;SBJV;PRS;1;SG
irien	erar	V;SBJV;PRS;1;PL
iries	erar	V;SBJV;PRS;2;PL
irmas	urmir	V;IND;PRS;2;SG
irna	rnar	V;IMP;2;SG
irnan	rnar	V;IND;PRS;3;PL
irnas	rnar	V;IND;PRS;2;SG
irnel	rnar	V;IND;PRS;1;SG
irni	rnar	V;SBJV;PRS;1;SG
irnien	rnar	V;SBJV;PRS;3;PL
irnies	rnar	V;SBJV;PRS;2;PL
is	ar	V;IND;PRS;2;PL
is	er	V;IND;PRS;2;PL
is	gir	V;IND;PRS;2;SG
is	r	V;IND;PRS;2;PL
is	schar	V;IND;PRS;2;SG
is	scher	V;IND;PRS;2;SG
is	sser	V;IND;PRS;2;SG
isa	sar	V;IND;PRS;3;SG
isan	sar	V;IND;PRS;3;PL
isas	sar	V;IND;PRS;2;SG
ischei	escher	V;IMP;2;PL
ischeien	escher	V;SBJV;PRS;1;PL
ischeies	escher	V;SBJV;PRS;2;PL
ischein	escher	V;IND;PRS;1;PL
ischeis	escher	V;IND;PRS;2;PL
ischess	er	V;COND;1;SG
ischess	escher	V;COND;1;SG
ischessen	er	V;COND;1;PL
ischessen	escher	V;COND;1;PL
ischesses	er	V;COND;2;PL
ischesses	escher	V;COND;2;PL
ischessi	er	V;COND;1;SG
ischessi	escher	V;COND;1;SG
ischessien	er	V;COND;3;PL
ischessien	escher	V;COND;3;PL
ischessies	er	V;COND;2;PL
ischessies	escher	V;COND;2;SG
ischeva	er	V;IND;PST;3;SG;IPFV
ischeva	escher	V;IND;PST;3;SG;IPFV
ischevan	er	V;IND;PST;3;PL;IPFV
ischevan	escher	V;IND;PST;3;PL;IPFV
ischevas	er	V;IND;PST;2;SG;IPFV
ischevas	escher	V;IND;PST;2;SG;IPFV
ischevel	er	V;IND;PST;1;SG;IPFV
ischevel	escher	V;IND;PST;1;SG;IPFV
ischevi	er	V;SBJV;PST;3;SG;IPFV
ischevi	escher	V;SBJV;PST;3;SG;IPFV
ischevien	er	V;SBJV;PST;1;PL;IPFV
ischevien	escher	V;SBJV;PST;3;PL;IPFV
ischevies	er	V;SBJV;PST;2;SG;IPFV
ischevies	escher	V;SBJV;PST;2;SG;IPFV
ischi	er	V;IMP;2;PL
ischi	escher	V.PTCP;PST;MASC;PL
ischida	er	V.PTCP;PST;FEM;SG
ischida	escher	V.PTCP;PST;FEM;SG
ischidas	er	V.PTCP;PST;FEM;PL
ischidas	escher	V.PTCP;PST;FEM;PL
ischin	er	V;IND;PRS;1;PL
ischin	escher	V;IND;PRS;1;PL
ischis	er	V;IND;PRS;2;PL
ischis	escher	V;IND;PRS;2;PL
ischiu	er	V.PTCP;PST;MASC;SG
ischiu	escher	V.PTCP;PST;MASC;SG
ischius	er	V.PTCP;PST;NEUT
ischius	escher	V.PTCP;PST;NEUT
ischîen	er	V;SBJV;PRS;1;PL
ischîen	escher	V;SBJV;PRS;1;PL
ischîes	er	V;SBJV;PRS;2;PL
ischîes	escher	V;SBJV;PRS;2;PL
isel	sar	V;IND;PRS;1;SG
isi	sar	V;SBJV;PRS;1;SG
isien	sar	V;SBJV;PRS;3;PL
isies	sar	V;SBJV;PRS;2;PL
isma	smar	V;IND;PRS;3;SG
isman	smar	V;IND;PRS;3;PL
ismas	smar	V;IND;PRS;2;SG
ismel	smar	V;IND;PRS;1;SG
ismi	smar	V;SBJV;PRS;1;SG
ismien	smar	V;SBJV;PRS;3;PL
ismies	smar	V;SBJV;PRS;2;PL
isses	er	V;COND;2;SG
issies	er	V;COND;2;SG
iu	ar	V.PTCP;PST;MASC;SG
iu	ender	V.PTCP;PST;MASC;SG
iu	er	V.PTCP;PST;MASC;SG
iu	eser	V.PTCP;PST;MASC;SG
iua	uar	V;IND;PRS;3;SG
iuan	uar	V;IND;PRS;3;PL
iuan	uer	V;IND;PRS;3;PL
iuas	uar	V;IND;PRS;2;SG
iuel	uar	V;IND;PRS;1;SG
iui	uar	V;SBJV;PRS;1;SG
iuien	uar	V;SBJV;PRS;3;PL
iuies	uar	V;SBJV;PRS;2;SG
iula	ugliar	V;IND;PRS;3;SG
iula	ular	V;IMP;2;SG
iulan	ugliar	V;IND;PRS;3;PL
iulan	ular	V;IND;PRS;3;PL
iulas	ugliar	V;IND;PRS;2;SG
iulas	ular	V;IND;PRS;2;SG
iulel	ugliar	V;IND;PRS;1;SG
iulel	ular	V;IND;PRS;1;SG
iuli	ugliar	V;SBJV;PRS;3;SG
iuli	ular	V;SBJV;PRS;1;SG
iulien	ugliar	V;SBJV;PRS;3;PL
iulien	ular	V;SBJV;PRS;3;PL
iulies	ugliar	V;SBJV;PRS;2;SG
iulies	ular	V;SBJV;PRS;2;PL
iult	oler	V.PTCP;PST;MASC;SG
iult	olver	V.PTCP;PST;MASC;SG
iulta	oler	V.PTCP;PST;FEM;SG
iulta	olver	V.PTCP;PST;FEM;SG
iultas	oler	V.PTCP;PST;FEM;PL
iultas	olver	V.PTCP;PST;FEM;PL
iultassvolver	olver	V.PTCP;PST;FEM;PL
iults	oler	V.PTCP;PST;NEUT
iults	olver	V.PTCP;PST;MASC;PL
iurla	urlar	V;IND;PRS;3;SG
iurlan	urlar	V;IND;PRS;3;PL
iurlas	urlar	V;IND;PRS;2;SG
iurlel	urlar	V;IND;PRS;1;SG
iurli	urlar	V;SBJV;PRS;1;SG
iurlien	urlar	V;SBJV;PRS;3;PL
iurlies	urlar	V;SBJV;PRS;2;PL
ius	ar	V.PTCP;PST;NEUT
ius	ender	V.PTCP;PST;NEUT
ius	er	V.PTCP;PST;NEUT
ius	eser	V.PTCP;PST;NEUT
iusa	usar	V;IMP;2;SG
iusan	usar	V;IND;PRS;3;PL
iusas	usar	V;IND;PRS;2;SG
iusel	usar	V;IND;PRS;1;SG
iusi	usar	V;SBJV;PRS;1;SG
iusien	usar	V;SBJV;PRS;3;PL
iusies	usar	V;SBJV;PRS;2;SG
izzada	essar	V.PTCP;PST;FEM;SG
izzadas	essar	V.PTCP;PST;FEM;PL
izzai	essar	V.PTCP;PST;MASC;PL
izzar	essar	V;IND;FUT;2;SG
izzass	essar	V;COND;3;SG
izzassen	essar	V;COND;3;PL
izzasses	essar	V;COND;2;PL
izzassi	essar	V;COND;3;SG
izzassien	essar	V;COND;3;PL
izzassies	essar	V;COND;2;PL
izzau	essar	V.PTCP;PST;MASC;SG
izzaus	essar	V.PTCP;PST;NEUT
izzava	essar	V;IND;PST;3;SG;IPFV
izzavan	essar	V;IND;PST;1;PL;IPFV
izzavas	essar	V;IND;PST;2;PL;IPFV
izzavel	essar	V;IND;PST;1;SG;IPFV
izzavi	essar	V;SBJV;PST;1;SG;IPFV
izzavien	essar	V;SBJV;PST;1;PL;IPFV
izzavies	essar	V;SBJV;PST;2;PL;IPFV
izzei	essar	V;IMP;2;PL
izzeien	essar	V;SBJV;PRS;1;PL
izzeies	essar	V;SBJV;PRS;2;PL
izzein	essar	V;IND;PRS;1;PL
izzeis	essar	V;IND;PRS;2;PL
jaculada	gualisar	V.PTCP;PST;FEM;SG
jaculadas	gualisar	V.PTCP;PST;FEM;PL
jaculai	gualisar	V.PTCP;PST;MASC;PL
jacular	gualisar	V;IND;FUT;1;PL
jaculass	gualisar	V;COND;1;SG
jaculassen	gualisar	V;COND;3;PL
jaculasses	gualisar	V;COND;2;PL
jaculassi	gualisar	V;COND;1;SG
jaculassien	gualisar	V;COND;1;PL
jaculassies	gualisar	V;COND;2;PL
jaculau	gualisar	V.PTCP;PST;MASC;SG
jaculaus	gualisar	V.PTCP;PST;NEUT
jaculava	gualisar	V;IND;PST;3;SG;IPFV
jaculavan	gualisar	V;IND;PST;3;PL;IPFV
jaculavas	gualisar	V;IND;PST;2;SG;IPFV
jaculavel	gualisar	V;IND;PST;1;SG;IPFV
jaculavi	gualisar	V;SBJV;PST;3;SG;IPFV
jaculavien	gualisar	V;SBJV;PST;1;PL;IPFV
jaculavies	gualisar	V;SBJV;PST;2;SG;IPFV
jaculei	gualisar	V;IMP;2;PL
jaculeien	gualisar	V;SBJV;PRS;1;PL
jaculeies	gualisar	V;SBJV;PRS;2;PL
jaculein	gualisar	V;IND;PRS;1;PL
jaculeis	gualisar	V;IND;PRS;2;PL
jaculescha	gualisar	V;IND;PRS;3;SG
jaculeschan	gualisar	V;IND;PRS;3;PL
jaculeschas	gualisar	V;IND;PRS;2;SG
